Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1962 [YR1962],1964 [YR1964],1966 [YR1966],1968 [YR1968],1970 [YR1970],1972 [YR1972],1974 [YR1974],1976 [YR1976],1978 [YR1978],1980 [YR1980],1982 [YR1982],1984 [YR1984],1986 [YR1986],1988 [YR1988],1990 [YR1990],1992 [YR1992],1994 [YR1994],1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2006 [YR2006],2008 [YR2008],2010 [YR2010],2012 [YR2012],2014 [YR2014],2016 [YR2016]
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,109.481170163168,123.64592535563,138.842975493477,157.190139348431,102.678961498333,69.2332989289234,78.112035111392,..,..,..,..,..,..,..,..,..,270.542940105517,319.286313553947,268.990372196539,300.613679011094,338.98747729315,408.513638760896,539.75032890715,745.609126956827,785.502667057281,950.880345994318,1093.49597573961,1269.59149895221
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,..,2.6127147656121,2.36298101778083,1.80576418433315,1.39344031565586,1.67116863575586,2.25015403603419,1.12263665476564,-1.6045470473807,-3.37444278305947,-1.13835357100674,2.4867166752411,3.80183820437892,3.1395844442803,2.85972509837133,3.21833581621915,3.53864991736976,3.42268478221254,3.0204526682058,2.63707694649764,2.23601610974607,1.85531651766813,1.62258601242998,1.52781964519231,1.4793737229702,1.53915213466393,1.63044345047096,1.6381168470705,1.56521446599878
Cambodia,KHM,Population density (people per sq. km of land area),EN.POP.DNST,..,34.1515635622026,35.8681339225017,37.3047473374122,38.4079877634262,39.6361658735554,41.3670632222978,42.6769317924315,41.9481475186948,39.4134772263766,37.9206832087016,39.2012406526173,42.1926353954226,45.0994334919556,47.7901031044641,50.8474790392024,54.5201620213007,58.4517391796964,62.219119646499,65.7178223430773,68.8604180829368,71.5936947654657,74.0226319963743,76.352283027419,78.6530421481985,81.0797926580557,83.7324609109449,86.5313052345343,89.3173011556764
Cambodia,KHM,"Population, total",SP.POP.TOTL,5722372,6028434,6331443,6585034,6779778,6996576,7302114,7533332,7404687,6957267,6693759,6919803,7447844,7960952,8435909,8975597,9623899,10317901,10982919,11600510,12155241,12637719,13066475,13477705,13883835,14312205,14780454,15274506,15766290
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,614206071.002235,694247725.537204,776650126.190072,851112662.733069,1046191192.44383,1151217146.98569,1498252050.17228,2157415245.73471,2898089929.08573,4662851756.59046,6674567625.0807,6611255018.23915,7311937457.41855,11857056336.0312,12236058143.0406,12314482085.0878,12071775380.6503,8292531291.79202,10313258944.7337,10831221907.1117,10109045070.7398,11634008832.7568,17462229588.9923,19373256211.0279,26516681614.3498,26169323292.5278,29102772799.0038,34989493826.2179,32643697595.8378
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,118.643145152375,128.594637171558,137.629764066857,144.015365257037,168.702148776461,176.573709220576,218.176053625042,297.686036001171,378.123621592424,574.166389497957,774.185243395911,721.21630693668,749.339066162896,1140.59718218245,1104.79375307297,1045.36436194844,965.780738944037,626.751196456681,738.200395562815,735.628200919692,651.610259179731,711.229353732213,1011.75640555245,1063.08162787499,1377.29863469094,1286.51588785105,1354.54554970174,1542.62060627136,1364.32954020397
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,..,2.12882831851164,2.23884271545928,2.33394472095313,2.43186587091268,2.52649758622152,2.61891841702757,2.71954128949599,2.82300689044601,2.91750439800445,3.01252505897909,3.08275479727239,3.13700740346341,3.17304492363115,3.15863555006769,3.05359098470614,2.93547860764556,2.81211118806305,2.69016798615908,2.61006409416633,2.62105318012787,2.65572295906298,2.69217920459063,2.72713644702188,2.75083343857972,2.74773375136593,2.73124948919439,2.70152461390938,2.66050206631452
Cameroon,CMR,Population density (people per sq. km of land area),EN.POP.DNST,..,11.4208076833577,11.9376340673986,12.5021133464492,13.1188466501661,13.7922912567959,14.5272365721055,15.3313532609845,16.2137420405746,17.1798375325252,18.2382623595862,19.3920437477523,20.6423578938461,21.9912441031499,23.4296355059127,24.92032324258,26.4422140424362,27.9896300057117,29.5547206532546,31.1475788538427,32.819157623067,34.6038903344545,36.5114383025534,38.5514945738402,40.7282985339849,43.0311099828648,45.4512639884919,47.9825960948573,50.6157030737662
Cameroon,CMR,"Population, total",SP.POP.TOTL,5176920,5398730,5643039,5909874,6201410,6519754,6867170,7247284,7664398,8121081,8621409,9166813,9757849,10395481,11075423,11780086,12499499,13230978,13970812,14723772,15513944,16357605,17259322,18223677,19252674,20341236,21485267,22681853,23926549
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40461721692.6468,42227447631.9159,49377522896.703,61088384036.6515,71829810519.8955,87953439366.0921,112995775747.108,160405822898.143,206569635127.62,218640693377.339,273847533894.619,313497653622.773,355381994665.003,377445788841.789,507354002145.345,593942975879.398,592376456301.499,578108186437.446,628536414441.434,633997734246.945,744625957328.853,760144201653.552,1026468064354.66,1319329094513.63,1552863193738.81,1617343367486.26,1828366481521.6,1805749878439.94,1527994741907.43
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.29428549881,2268.58534607907,2555.11114601309,3047.10614707958,3462.67887195794,4124.62199240724,5085.67022602364,7032.88499287871,8809.01178924876,9124.01791101709,11170.3072934797,12481.5215810417,13878.2855904974,14461.370443709,18936.9510747226,21448.8467711005,20879.4524030194,19934.3093100129,21227.0107042587,21024.509932241,24266.1966108955,24239.2310827263,32136.7255729309,40506.0344006523,46706.7008255816,47562.0834253057,52669.0899632316,50955.9983232404,42315.6037056806
Canada,CAN,Population growth (annual %),SP.POP.GROW,..,1.85988823339904,1.88571494336137,1.86281377101388,1.61340850346382,1.39783160033129,1.16084656651465,1.39602166927373,1.31580656558804,0.99545694441135,1.28959497847156,1.18962434077573,0.944034716041094,0.994040150630969,1.29662488995999,1.50766067284807,1.18367554138942,1.09525810706129,1.04531178311831,0.829909353323744,0.931281553452429,1.08744792718674,0.933020777495183,1.01033450270045,1.08290711607014,1.11186407517168,1.08581726304756,1.00533757867378,1.13234865466606
Canada,CAN,Population density (people per sq. km of land area),EN.POP.DNST,..,2.0761600742394,2.15546327681725,2.23610493007153,2.31373506930386,2.37842685199747,2.47819306927932,2.54394512798377,2.61553428162564,2.67279710537734,2.73441758991879,2.80148233412413,2.85614811741335,2.91116122865311,2.98828599121753,3.08860186557717,3.16446145763971,3.23466308408036,3.30265135925243,3.36343430828311,3.42261133957721,3.49782657917661,3.56258260750269,3.63290915600646,3.70830229800827,3.79282222363503,3.87193949310642,3.9526049038602,4.02756394169263
Canada,CAN,"Population, total",SP.POP.TOTL,17909009,18614000,19325000,20048000,20744000,21324000,22218463,22807969,23449808,23963203,24515667,25116942,25607053,26100278,26791747,27691138,28371264,29000663,29610218,30155173,30685730,31360079,31940655,32571174,33247118,34004889,34714222,35437435,36109487
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4200439457.5783,4586114124.56498,4156990759.63038,4291159006.36025,4563017880.71523,4909498979.9592
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82801.5426595892,85188.337040308,73351.7567693109,72777.1484890568,74990.4332223775,78471.6287315261
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,..,1.44759719322063,0.968647844994801,0.880224548469045,1.39895030374874,3.44938514192944,5.54824633318255,6.37959927945633,6.2498064165193,5.8413322883415,4.55714342508166,3.37710335779753,3.58398737109917,4.84475223980482,5.57981977508039,5.1861220318648,4.58072865377114,4.87770585248308,5.75159258709274,5.84176277655485,4.55063524723776,3.16555144310569,2.69791973594288,2.93650462495072,2.93099245116592,2.41276783222714,1.85900594957737,1.51516795672215,1.35658032447898
Cayman Islands,CYM,Population density (people per sq. km of land area),EN.POP.DNST,..,33.9208333333333,34.5791666666667,35.1833333333333,35.9916666666667,38.0958333333333,42.2291666666667,47.8666666666667,54.2625,61.1708333333333,67.5291666666667,72.65,77.7583333333333,85.1083333333333,94.8958333333333,105.445833333333,115.766666666667,127.170833333333,141.9375,159.708333333333,176.270833333333,188.945833333333,199.579166666667,211.370833333333,224.3125,236.133333333333,245.679166666667,253.533333333333,260.683333333333
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,7870,8141,8299,8444,8638,9143,10135,11488,13023,14681,16207,17436,18662,20426,22775,25307,27784,30521,34065,38330,42305,45347,47899,50729,53835,56672,58963,60848,62564
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.949571,124482748.937917,142025069.461676,157930041.875883,191767436.956884,189106554.521277,230317908.038643,281398668.160613,451152449.984411,610578523.761178,797048028.773247,748312283.726758,637820620.670195,1122265026.38274,1264899368.20165,1440711395.67069,1411917558.45855,851174350.649409,1007791186.20106,967338348.658314,914500299.097034,991387870.12463,1270080250.65268,1460561215.4447,1985240986.18508,2142591539.43547,2510126509.99477,1894813389.88179,1825018144.46194
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,74.6873469698836,80.2127116671332,88.2901157774413,94.398235690021,109.945910359308,104.412016474153,123.310651240904,146.227767277778,225.91317449196,292.470008919633,362.400148758455,320.429832125767,257.353636634786,432.011758716722,469.529167023013,513.304187659237,477.122324295377,271.505497625502,304.631075543624,278.3319014924,251.207291436082,260.745458695544,320.736812338314,354.670863314704,464.561204695005,488.421773091439,565.801164498684,424.449105977749,402.191634907492
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,..,1.67978569331037,1.83462261194358,2.01128213112482,2.07926149242365,1.79875363263171,1.47072618014328,1.54672760933043,1.95436044628958,2.31371294174421,2.69966399064447,3.08291332377345,2.86756884669712,2.16334129552983,1.76524624719562,2.19748688276803,2.76593699593303,2.87567551125722,2.62070884455442,2.41869693125052,2.28954049932016,2.12957160265037,2.00739599979165,1.95421997083513,1.77931008833321,1.12655511715726,0.401398611232931,0.364133903303029,0.985784078923095
Central African Republic,CAF,Population density (people per sq. km of land area),EN.POP.DNST,..,2.49110404828405,2.5821342579216,2.68550996821728,2.79976564255674,2.90724742367331,2.99814761308549,3.08900125204661,3.20558765931491,3.35108992262994,3.53038460303702,3.74865806285916,3.97826896529584,4.1699011204212,4.32433464958747,4.50534527593181,4.75013002022537,5.03229156634242,5.31033901569874,5.57880670326495,5.84355998587435,6.10313172172461,6.35635654435134,6.61028443930784,6.85955889434653,7.04158239429837,7.12127355613342,7.16583357411153,7.2838341519792
Central African Republic,CAF,"Population, total",SP.POP.TOTL,1501668,1551908,1608618,1673019,1744198,1811157,1867786,1924386,1997017,2087662,2199359,2335339,2478382,2597765,2693974,2806740,2959236,3135017,3308235,3475485,3640421,3802129,3959883,4118075,4273368,4386765,4436411,4464171,4537683
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582729.426485,357635713.876922,392247517.602016,432794922.459835,453980096.654503,469266736.605177,585427545.723712,652532796.066703,866044961.048205,1113920122.61212,1033002401.82546,834369860.427292,919103735.322921,1067828247.23577,1482597298.88718,1738605558.05432,1881847676.80752,1179837954.72193,1607345450.04578,1744794457.276,1388506726.62093,1997005786.54118,4422855929.21428,7428701809.40597,10393834720.852,10668102734.8132,12367363677.6199,13940768065.6063,10097778353.7651
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.471718929774,114.581806596806,120.820654687922,128.342693976729,129.731950795287,128.791773595068,153.443964456279,163.136543315814,207.528822135755,256.823871349247,228.822484409529,176.84232644808,185.394337119184,203.501250883222,265.240971286652,291.553357322654,296.039696568968,173.990272419466,221.673040069621,224.553739501648,166.175708881786,221.416536911391,454.336365239401,710.396398684645,929.382751892261,892.568869694168,967.352948812122,1020.28797948927,693.449767448537
Chad,TCD,Population growth (annual %),SP.POP.GROW,..,1.96916834585885,1.95807162948853,1.87378130063218,1.86193031474504,2.0856522984185,2.36209841759767,2.32760186228076,2.04718069022005,1.90985555590353,2.0518176676498,2.25706357131356,2.5588030079926,2.93718657480524,3.21373740442039,3.2262676611706,3.19123733771799,3.25442423034359,3.37754219984184,3.49082067363669,3.68276824966571,3.85617872575277,3.77724694646666,3.50815725715737,3.32331568496484,3.33466929345193,3.37076756399417,3.29689942062191,3.14393299725849
Chad,TCD,Population density (people per sq. km of land area),EN.POP.DNST,..,2.47716349206349,2.57660873015873,2.67633492063492,2.77727777777778,2.89175238095238,3.02797857142857,3.17554620514449,3.31411292884371,3.44448221092757,3.58515486022872,3.74694806226175,3.93707195044473,4.16715454256671,4.43902795425667,4.73574491740788,5.04823777001271,5.38521045108005,5.75839739517154,6.17062658831004,6.63568456162643,7.16266359593393,7.73090930749682,8.30457592121982,8.88150333545108,9.49184720457433,10.1530717916137,10.8509863405337,11.5642137865311
Chad,TCD,"Population, total",SP.POP.TOTL,3001604,3121226,3246527,3372182,3499370,3643608,3815253,3999918,4173131,4337292,4514427,4718157,4957561,5247281,5589624,5963250,6356741,6781057,7250974,7770053,8355654,9019226,9734761,10457122,11183589,11952134,12784748,13663562,14561658
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5945677376.61477,6439703434.71024,6663669064.7482,8553643354.08275,9676172953.08188,..,..,..,..,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40584.8285093159,43382.8268494819,44545.9223131619,56751.126936232,63243.3738330439,..,..,..,..,..
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,..,0.960965107442034,1.04786087433101,1.07259113734969,1.06354254474069,1.01586858909048,0.980431891026417,0.765173340595671,0.385271745431022,0.164191394450705,0.400946237511322,0.764594668705551,0.980288428878517,1.07196185603132,1.08214515791647,0.782856879650362,0.378869842033269,0.322497247336765,0.6031398135854,0.762627588308182,0.598666616798958,0.330780245893613,0.433522847117968,0.869790466107465,1.15532409996807,0.963188270893047,0.656884924921003,0.65292181113547,0.923845527837761
Channel Islands,CHI,Population density (people per sq. km of land area),EN.POP.DNST,..,562.949494949495,574.631313131313,587.015151515152,599.621212121212,612.121212121212,624.29797979798,634.747474747475,640.949494949495,643.409090909091,647.49494949495,656.444444444444,668.914141414141,683.040404040404,698.232323232323,710.489898989899,717.20202020202,721.550505050505,729.030303030303,739.89898989899,749.691919191919,755.510101010101,761.222222222222,772.722222222222,790.106060606061,806.656565656566,818.439393939394,828.823232323232,843.040404040404
Channel Islands,CHI,"Population, total",SP.POP.TOTL,109419,111464,113777,116229,118725,121200,123611,125680,126908,127395,128204,129976,132445,135242,138250,140677,142006,142867,144348,146500,148439,149591,150722,152999,156441,159718,162051,164107,166922
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,..,5416272727.27273,5982347826.08696,7072641025.64103,7167086956.52174,9126309734.51328,11853817307.6923,16210404183.5358,10341925249.0421,15989933708.1491,29036709871.7949,25325893205.657,19622527479.6913,18891048818.7425,26040229793.0697,33113887817.9731,45964327558.8836,57008425295.8256,78039572221.6024,81577430181.4074,77860932151.8471,69736811435.1032,99210392857.6116,154788024805.808,179638496278.574,218537551220.071,267122320056.702,260541637327.864,250440149690.889
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,638.945359978238,678.12810640018,772.725716153161,756.912000888148,932.861569157008,1173.21838912003,1554.38780304276,961.424604043232,1441.94208564388,2542.76380632828,2156.51306610576,1624.63196763634,1517.86134513797,2026.83791425817,2494.5267963643,3350.21408876441,4024.21522782414,5349.80522678303,5446.5795218588,5074.90261608209,4446.24937095849,6194.85272016783,9464.54850676993,10751.4816046663,12808.0383396854,15351.5407387113,14670.98891427,13753.592148512
Chile,CHL,Population growth (annual %),SP.POP.GROW,..,2.06305040299585,1.96277587327855,1.79959553988376,1.6693906041318,1.62644185207191,1.60589962698456,1.57508850734923,1.54169118679336,1.5118263454529,1.45077390969784,1.38808275849543,1.41902945846812,1.52692484451534,1.6068603602301,1.63946957022375,1.65032147248232,1.57528635228777,1.42574462388832,1.28686924431867,1.17718527887184,1.0788448744697,1.03766797310084,1.05599431314121,1.07138371997089,1.03891170046699,0.96307999965156,1.06117867141393,1.32520687841934
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,..,11.4008475761635,11.8647953282441,12.3099584147017,12.7349609700726,13.1576502423568,13.5887560992667,14.0260311593852,14.4672670443236,14.9141731626884,15.358249544068,15.7947593378631,16.2442732794285,16.738799406078,17.2792993442111,17.8534575512554,18.452222634668,19.0527724428807,19.6190170698773,20.1440368403781,20.63441788652,21.094469370518,21.5390487564758,21.9957002523092,22.4714672670443,22.9479444058897,23.4023001027528,23.8846061770038,24.4899641172135
Chile,CHL,"Population, total",SP.POP.TOTL,8132988,8476895,8821855,9152848,9468851,9783134,10103675,10428803,10756876,11089165,11419350,11743909,12078137,12445833,12847712,13274617,13719818,14166346,14587367,14977736,15342350,15684413,16014972,16354507,16708255,17062531,17400359,17758969,18209072
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4031152976.63904,4955543963.36869,5973366666.66667,5428518518.51852,5960212869.12968,7198360460.19887,8671358732.68486,12370029583.6419,15341403660.4698,23263511958.0509,33400735644.0481,38968039721.748,38253120737.9671,34942489683.9712,39212550050.4223,47844090709.9908,58418985443.3172,81703500846.0364,97160109277.8087,98443739941.1664,99886577330.7271,97963003804.7851,117081522349.677,161618581266.316,242186950900.775,286563105192.456,370921320483.841,381112119657.445,282825009887.458
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,251.041522886697,289.917945751026,328.655032086694,281.566048500385,292.257496192437,335.118203567684,385.112520847993,525.525729824423,623.428969063515,904.010693463528,1241.63958703115,1386.67296904813,1304.17717695327,1142.93936333953,1232.22615383192,1445.32863023383,1697.11293600516,2284.83881295591,2620.53876171399,2566.02419382074,2520.48108876016,2396.62712731836,2782.62318502156,3741.09283661273,5472.53652992425,6336.70947398466,8050.25537167048,8114.34392085159,5870.77795724164
Colombia,COL,Population growth (annual %),SP.POP.GROW,..,3.12022055373643,3.04565636889185,2.9182039188425,2.76517366348686,2.53469063489261,2.30217381119438,2.20733177077354,2.22963756002668,2.23641926601769,2.2082209566614,2.17718336547948,2.12616368108118,2.05310349784513,1.99032422181212,1.96794438406062,1.94852533515923,1.8848931896675,1.78227406582073,1.68362475992525,1.60375190216718,1.52695418393204,1.4171664654293,1.2887279460493,1.17615946658969,1.05064996242948,0.900335047336095,1.0104897504141,1.3676499516175
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,..,15.405965750338,16.3814213609734,17.3769571879225,18.3809860297431,19.3601297881929,20.2942127084272,21.215313204146,22.1794520054078,23.1939333032898,24.245613339342,25.3283677332132,26.4364398377648,27.5551861198738,28.681863001352,29.8355736818387,31.0252978819288,32.2298134294727,33.4172032447048,34.5780144209103,35.7187607030194,36.8412465074358,37.9233465525011,38.9372699414151,39.8873114015322,40.7595304191077,41.5283650292925,42.332317260027,43.4205029292474
Colombia,COL,"Population, total",SP.POP.TOTL,16057714,17092919,18175187,19279734,20393704,21480064,22516429,23538390,24608102,25733669,26900508,28101824,29331230,30572479,31822527,33102569,34422568,35758978,37076387,38364307,39629965,40875363,42075953,43200901,44254972,45222699,46075721,46967706,48175048
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,212218226.429847,184008995.643686,184697209.997414,279197696.814639,356500026.691673,429622147.743446,457388578.924144,319189200.353123,396053797.633321,370106776.043329,351136568.441921,425964697.418664,633706149.25026,698431827.740958,915659192.825112,907978731.702123,1015843491.24635,1149587659.74502,1012835492.51575
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,689.398489527849,562.815025336712,534.649114927889,763.325350469944,918.899760523329,1043.79065919525,1047.96514391928,690.46725005002,810.54755207638,718.121269356184,647.425811810504,747.9888625038,1061.07554752819,1114.94528131922,1393.21603163764,1316.49122468758,1403.36042113702,1513.83038984582,1273.05091964368
Comoros,COM,Population growth (annual %),SP.POP.GROW,..,1.5602678597232,1.67819979319282,1.93271330850307,2.14179019717802,2.07790443721784,1.93475185041607,2.38726000019371,3.31539816968064,3.8135853091869,3.43014255453984,2.89426480201589,2.74893582706705,2.89244157254557,2.96041425276814,2.94880075133557,2.92491039296417,2.85467247923161,2.74513902174484,2.63978990383462,2.521578955574,2.41442362500288,2.37498275753164,2.39128975866546,2.40270063667773,2.41327037744548,2.41713114831259,2.38254831579554,2.30927369612098
Comoros,COM,Population density (people per sq. km of land area),EN.POP.DNST,..,105.965609887157,109.49059645352,113.636217087587,118.524449220849,123.619022031166,128.548629768941,134.39387426115,142.911337990328,154.018269747448,165.411606663084,175.681891456206,185.628694250403,196.542181622783,208.470714669532,221.170338527673,234.526598602902,248.4040838259,262.560451370231,276.938205265986,291.433637829124,306.007522837184,320.918860827512,336.60773777539,353.157979580871,370.605051047824,388.965609887157,408.054809242343,427.510478237507
Comoros,COM,"Population, total",SP.POP.TOTL,191122,197202,203762,211477,220574,230055,239229,250107,265958,286628,307831,326944,345455,365765,387964,411598,436454,462280,488625,515382,542358,569480,597230,626427,657227,689696,723865,759390,795597
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,9461033354,8042983396.5,9207333740.83333,9329305477.45833,8227200892.44213,5840529411.76471,5772020526.10602,6215716712.29467,19088046305.7971,8728038525.14034,10297483481.223,14451902467.9315,19788515873.8942,21565720044.4634,29306235826.3885,35909040265.9328,37134799974.5225
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,324.90188344556,262.124091962042,283.793460739146,269.539445222787,220.368007258444,145.095603541252,134.995164821237,138.589100270811,405.216218582649,175.009951043154,194.040002646806,255.433043197206,327.563721821663,334.02157774666,424.60037381496,486.787095119436,471.318822463486
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,..,2.54749367146579,2.6495977281213,2.79406755574886,2.8707694340751,2.79320472549271,2.67398615379099,2.69128979837213,2.82767718022217,2.87491646856618,2.67326009627094,2.4727096169968,2.48886694478452,2.65070811358052,2.8610562993314,3.37079532234555,3.89354208138874,3.63555825626438,2.80096881824588,2.3068451162023,2.55044047257434,2.93639206002432,3.14547127641465,3.21882780461048,3.29396699643076,3.33113330807202,3.33757066956072,3.31967815794583,3.28293417455056
